Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NIV_EDUCA_esta,EDAT_Q,SEXE
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,32,2,3,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,43,2,3,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,..,2,4,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,9,2,4,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,6,2,5,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,10,2,5,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,..,2,6,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,9,2,6,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,9,2,7,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,7,2,7,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,..,2,8,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,7,2,8,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,..,2,9,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,10,2,9,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,7,2,10,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,7,2,10,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,10,2,11,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,8,2,11,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,14,2,12,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,20,2,12,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,32,2,13,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,23,2,13,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,35,2,14,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,23,2,14,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,96,2,15,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,35,2,15,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,105,2,16,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,55,2,16,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,57,2,17,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,33,2,17,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,34,2,18,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,6,2,18,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,19,2,19,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,6,2,19,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,..,2,20,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,47,3,3,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,57,3,3,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,19,3,4,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,27,3,4,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,25,3,5,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,30,3,5,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,23,3,6,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,40,3,6,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,26,3,7,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,31,3,7,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,25,3,8,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,44,3,8,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,31,3,9,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,45,3,9,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,31,3,10,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,59,3,10,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,49,3,11,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,34,3,11,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,64,3,12,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,49,3,12,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,45,3,13,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,41,3,13,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,59,3,14,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,25,3,14,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,66,3,15,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,34,3,15,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,35,3,16,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,29,3,16,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,22,3,17,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,17,3,17,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,11,3,18,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,7,3,18,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,6,3,19,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,17,4,3,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,14,4,3,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,86,4,4,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,73,4,4,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,47,4,5,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,61,4,5,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,41,4,6,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,52,4,6,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,27,4,7,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,36,4,7,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,37,4,8,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,42,4,8,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,46,4,9,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,81,4,9,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,77,4,10,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,66,4,10,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,79,4,11,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,73,4,11,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,86,4,12,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,100,4,12,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,46,4,13,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,52,4,13,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,35,4,14,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,32,4,14,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,32,4,15,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,35,4,15,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,24,4,16,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,30,4,16,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,11,4,17,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,17,4,17,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,8,4,18,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,8,4,18,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,6,4,19,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,..,4,19,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,42,5,4,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,14,5,4,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,95,5,5,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,69,5,5,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,96,5,6,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,80,5,6,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,101,5,7,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,71,5,7,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,122,5,8,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,95,5,8,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,120,5,9,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,73,5,9,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,102,5,10,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,84,5,10,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,93,5,11,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,62,5,11,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,71,5,12,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,63,5,12,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,64,5,13,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,50,5,13,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,43,5,14,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,34,5,14,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,46,5,15,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,34,5,15,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,27,5,16,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,32,5,16,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,7,5,17,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,11,5,17,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,5,5,18,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,6,5,18,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,..,5,19,2
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,..,5,20,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,..,6,3,1
2025-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,..,6,3,2
2025-01-01,7,Horta-Guinardó,42,la Clota,..,1,4,1
2025-01-01,7,Horta-Guinardó,42,la Clota,..,1,5,2
2025-01-01,7,Horta-Guinardó,42,la Clota,..,1,8,1
2025-01-01,7,Horta-Guinardó,42,la Clota,..,1,17,1
2025-01-01,7,Horta-Guinardó,42,la Clota,..,1,17,2
2025-01-01,7,Horta-Guinardó,42,la Clota,..,1,18,1
2025-01-01,7,Horta-Guinardó,42,la Clota,..,1,18,2
2025-01-01,7,Horta-Guinardó,42,la Clota,..,1,19,1
2025-01-01,7,Horta-Guinardó,42,la Clota,5,2,3,1
2025-01-01,7,Horta-Guinardó,42,la Clota,8,2,3,2
2025-01-01,7,Horta-Guinardó,42,la Clota,..,2,4,1
2025-01-01,7,Horta-Guinardó,42,la Clota,..,2,4,2
2025-01-01,7,Horta-Guinardó,42,la Clota,..,2,5,1
2025-01-01,7,Horta-Guinardó,42,la Clota,..,2,5,2
2025-01-01,7,Horta-Guinardó,42,la Clota,..,2,6,1
2025-01-01,7,Horta-Guinardó,42,la Clota,..,2,6,2
2025-01-01,7,Horta-Guinardó,42,la Clota,..,2,7,1
2025-01-01,7,Horta-Guinardó,42,la Clota,6,2,7,2
2025-01-01,7,Horta-Guinardó,42,la Clota,..,2,8,1
2025-01-01,7,Horta-Guinardó,42,la Clota,5,2,8,2
2025-01-01,7,Horta-Guinardó,42,la Clota,..,2,9,1
2025-01-01,7,Horta-Guinardó,42,la Clota,..,2,9,2
2025-01-01,7,Horta-Guinardó,42,la Clota,..,2,10,1
2025-01-01,7,Horta-Guinardó,42,la Clota,..,2,10,2
2025-01-01,7,Horta-Guinardó,42,la Clota,..,2,11,2
2025-01-01,7,Horta-Guinardó,42,la Clota,..,2,12,1
2025-01-01,7,Horta-Guinardó,42,la Clota,..,2,12,2
2025-01-01,7,Horta-Guinardó,42,la Clota,6,2,13,1
2025-01-01,7,Horta-Guinardó,42,la Clota,..,2,13,2
2025-01-01,7,Horta-Guinardó,42,la Clota,..,2,14,1
2025-01-01,7,Horta-Guinardó,42,la Clota,6,2,14,2
2025-01-01,7,Horta-Guinardó,42,la Clota,..,2,15,1
2025-01-01,7,Horta-Guinardó,42,la Clota,..,2,15,2
2025-01-01,7,Horta-Guinardó,42,la Clota,11,2,16,1
2025-01-01,7,Horta-Guinardó,42,la Clota,..,2,16,2
2025-01-01,7,Horta-Guinardó,42,la Clota,5,2,17,1
2025-01-01,7,Horta-Guinardó,42,la Clota,..,2,17,2
2025-01-01,7,Horta-Guinardó,42,la Clota,6,3,3,1
2025-01-01,7,Horta-Guinardó,42,la Clota,8,3,3,2
2025-01-01,7,Horta-Guinardó,42,la Clota,7,3,4,1
2025-01-01,7,Horta-Guinardó,42,la Clota,11,3,4,2
2025-01-01,7,Horta-Guinardó,42,la Clota,5,3,5,1
2025-01-01,7,Horta-Guinardó,42,la Clota,10,3,5,2
2025-01-01,7,Horta-Guinardó,42,la Clota,7,3,6,1
2025-01-01,7,Horta-Guinardó,42,la Clota,7,3,6,2
2025-01-01,7,Horta-Guinardó,42,la Clota,13,3,7,1
2025-01-01,7,Horta-Guinardó,42,la Clota,12,3,7,2
2025-01-01,7,Horta-Guinardó,42,la Clota,10,3,8,1
2025-01-01,7,Horta-Guinardó,42,la Clota,20,3,8,2
2025-01-01,7,Horta-Guinardó,42,la Clota,6,3,9,1
2025-01-01,7,Horta-Guinardó,42,la Clota,7,3,9,2
2025-01-01,7,Horta-Guinardó,42,la Clota,12,3,10,1
2025-01-01,7,Horta-Guinardó,42,la Clota,14,3,10,2
2025-01-01,7,Horta-Guinardó,42,la Clota,18,3,11,1
2025-01-01,7,Horta-Guinardó,42,la Clota,14,3,11,2
2025-01-01,7,Horta-Guinardó,42,la Clota,8,3,12,1
2025-01-01,7,Horta-Guinardó,42,la Clota,7,3,12,2
2025-01-01,7,Horta-Guinardó,42,la Clota,5,3,13,1
2025-01-01,7,Horta-Guinardó,42,la Clota,..,3,13,2
2025-01-01,7,Horta-Guinardó,42,la Clota,..,3,14,1
2025-01-01,7,Horta-Guinardó,42,la Clota,..,3,14,2
2025-01-01,7,Horta-Guinardó,42,la Clota,..,3,15,1
2025-01-01,7,Horta-Guinardó,42,la Clota,..,3,16,1
2025-01-01,7,Horta-Guinardó,42,la Clota,..,3,17,1
2025-01-01,7,Horta-Guinardó,42,la Clota,..,3,17,2
2025-01-01,7,Horta-Guinardó,42,la Clota,..,4,3,2
2025-01-01,7,Horta-Guinardó,42,la Clota,..,4,4,1
2025-01-01,7,Horta-Guinardó,42,la Clota,9,4,4,2
2025-01-01,7,Horta-Guinardó,42,la Clota,7,4,5,1
2025-01-01,7,Horta-Guinardó,42,la Clota,11,4,5,2
2025-01-01,7,Horta-Guinardó,42,la Clota,..,4,6,1
2025-01-01,7,Horta-Guinardó,42,la Clota,15,4,6,2
2025-01-01,7,Horta-Guinardó,42,la Clota,10,4,7,1
2025-01-01,7,Horta-Guinardó,42,la Clota,6,4,7,2
2025-01-01,7,Horta-Guinardó,42,la Clota,15,4,8,1
2025-01-01,7,Horta-Guinardó,42,la Clota,17,4,8,2
2025-01-01,7,Horta-Guinardó,42,la Clota,10,4,9,1
2025-01-01,7,Horta-Guinardó,42,la Clota,13,4,9,2
2025-01-01,7,Horta-Guinardó,42,la Clota,10,4,10,1
2025-01-01,7,Horta-Guinardó,42,la Clota,14,4,10,2
2025-01-01,7,Horta-Guinardó,42,la Clota,14,4,11,1
2025-01-01,7,Horta-Guinardó,42,la Clota,8,4,11,2
2025-01-01,7,Horta-Guinardó,42,la Clota,..,4,12,1
2025-01-01,7,Horta-Guinardó,42,la Clota,5,4,12,2
2025-01-01,7,Horta-Guinardó,42,la Clota,..,4,13,1
2025-01-01,7,Horta-Guinardó,42,la Clota,..,4,13,2
2025-01-01,7,Horta-Guinardó,42,la Clota,..,4,14,1
2025-01-01,7,Horta-Guinardó,42,la Clota,..,4,14,2
2025-01-01,7,Horta-Guinardó,42,la Clota,..,5,4,1
2025-01-01,7,Horta-Guinardó,42,la Clota,24,5,5,1
2025-01-01,7,Horta-Guinardó,42,la Clota,14,5,5,2
2025-01-01,7,Horta-Guinardó,42,la Clota,27,5,6,1
2025-01-01,7,Horta-Guinardó,42,la Clota,21,5,6,2
2025-01-01,7,Horta-Guinardó,42,la Clota,40,5,7,1
2025-01-01,7,Horta-Guinardó,42,la Clota,18,5,7,2
2025-01-01,7,Horta-Guinardó,42,la Clota,28,5,8,1
2025-01-01,7,Horta-Guinardó,42,la Clota,30,5,8,2
2025-01-01,7,Horta-Guinardó,42,la Clota,35,5,9,1
2025-01-01,7,Horta-Guinardó,42,la Clota,21,5,9,2
2025-01-01,7,Horta-Guinardó,42,la Clota,21,5,10,1
2025-01-01,7,Horta-Guinardó,42,la Clota,15,5,10,2
2025-01-01,7,Horta-Guinardó,42,la Clota,8,5,11,1
2025-01-01,7,Horta-Guinardó,42,la Clota,8,5,11,2
2025-01-01,7,Horta-Guinardó,42,la Clota,9,5,12,1
2025-01-01,7,Horta-Guinardó,42,la Clota,9,5,12,2
2025-01-01,7,Horta-Guinardó,42,la Clota,5,5,13,1
2025-01-01,7,Horta-Guinardó,42,la Clota,..,5,13,2
2025-01-01,7,Horta-Guinardó,42,la Clota,..,5,14,2
2025-01-01,7,Horta-Guinardó,42,la Clota,..,5,15,1
2025-01-01,7,Horta-Guinardó,42,la Clota,..,5,15,2
2025-01-01,7,Horta-Guinardó,42,la Clota,..,5,16,1
2025-01-01,7,Horta-Guinardó,42,la Clota,..,5,17,1
2025-01-01,7,Horta-Guinardó,42,la Clota,..,6,3,1
2025-01-01,7,Horta-Guinardó,43,Horta,..,1,3,2
2025-01-01,7,Horta-Guinardó,43,Horta,..,1,8,1
2025-01-01,7,Horta-Guinardó,43,Horta,..,1,8,2
2025-01-01,7,Horta-Guinardó,43,Horta,..,1,9,2
2025-01-01,7,Horta-Guinardó,43,Horta,..,1,10,1
2025-01-01,7,Horta-Guinardó,43,Horta,..,1,11,2
2025-01-01,7,Horta-Guinardó,43,Horta,..,1,12,2
2025-01-01,7,Horta-Guinardó,43,Horta,..,1,14,1
2025-01-01,7,Horta-Guinardó,43,Horta,..,1,15,1
2025-01-01,7,Horta-Guinardó,43,Horta,..,1,16,2
2025-01-01,7,Horta-Guinardó,43,Horta,143,1,17,1
2025-01-01,7,Horta-Guinardó,43,Horta,65,1,17,2
2025-01-01,7,Horta-Guinardó,43,Horta,112,1,18,1
2025-01-01,7,Horta-Guinardó,43,Horta,34,1,18,2
2025-01-01,7,Horta-Guinardó,43,Horta,47,1,19,1
2025-01-01,7,Horta-Guinardó,43,Horta,9,1,19,2
2025-01-01,7,Horta-Guinardó,43,Horta,6,1,20,1
2025-01-01,7,Horta-Guinardó,43,Horta,178,2,3,1
2025-01-01,7,Horta-Guinardó,43,Horta,216,2,3,2
2025-01-01,7,Horta-Guinardó,43,Horta,46,2,4,1
2025-01-01,7,Horta-Guinardó,43,Horta,101,2,4,2
2025-01-01,7,Horta-Guinardó,43,Horta,35,2,5,1
2025-01-01,7,Horta-Guinardó,43,Horta,108,2,5,2
2025-01-01,7,Horta-Guinardó,43,Horta,59,2,6,1
2025-01-01,7,Horta-Guinardó,43,Horta,146,2,6,2
2025-01-01,7,Horta-Guinardó,43,Horta,64,2,7,1
2025-01-01,7,Horta-Guinardó,43,Horta,154,2,7,2
2025-01-01,7,Horta-Guinardó,43,Horta,66,2,8,1
2025-01-01,7,Horta-Guinardó,43,Horta,108,2,8,2
2025-01-01,7,Horta-Guinardó,43,Horta,56,2,9,1
2025-01-01,7,Horta-Guinardó,43,Horta,71,2,9,2
2025-01-01,7,Horta-Guinardó,43,Horta,80,2,10,1
2025-01-01,7,Horta-Guinardó,43,Horta,78,2,10,2
2025-01-01,7,Horta-Guinardó,43,Horta,68,2,11,1
2025-01-01,7,Horta-Guinardó,43,Horta,100,2,11,2
2025-01-01,7,Horta-Guinardó,43,Horta,125,2,12,1
2025-01-01,7,Horta-Guinardó,43,Horta,113,2,12,2
2025-01-01,7,Horta-Guinardó,43,Horta,191,2,13,1
2025-01-01,7,Horta-Guinardó,43,Horta,138,2,13,2
2025-01-01,7,Horta-Guinardó,43,Horta,281,2,14,1
2025-01-01,7,Horta-Guinardó,43,Horta,153,2,14,2
2025-01-01,7,Horta-Guinardó,43,Horta,418,2,15,1
2025-01-01,7,Horta-Guinardó,43,Horta,217,2,15,2
2025-01-01,7,Horta-Guinardó,43,Horta,415,2,16,1
2025-01-01,7,Horta-Guinardó,43,Horta,246,2,16,2
2025-01-01,7,Horta-Guinardó,43,Horta,205,2,17,1
2025-01-01,7,Horta-Guinardó,43,Horta,107,2,17,2
2025-01-01,7,Horta-Guinardó,43,Horta,159,2,18,1
2025-01-01,7,Horta-Guinardó,43,Horta,60,2,18,2
2025-01-01,7,Horta-Guinardó,43,Horta,44,2,19,1
2025-01-01,7,Horta-Guinardó,43,Horta,7,2,19,2
2025-01-01,7,Horta-Guinardó,43,Horta,..,2,20,1
2025-01-01,7,Horta-Guinardó,43,Horta,..,2,20,2
2025-01-01,7,Horta-Guinardó,43,Horta,276,3,3,1
2025-01-01,7,Horta-Guinardó,43,Horta,318,3,3,2
2025-01-01,7,Horta-Guinardó,43,Horta,241,3,4,1
2025-01-01,7,Horta-Guinardó,43,Horta,314,3,4,2
2025-01-01,7,Horta-Guinardó,43,Horta,212,3,5,1
2025-01-01,7,Horta-Guinardó,43,Horta,324,3,5,2
2025-01-01,7,Horta-Guinardó,43,Horta,182,3,6,1
2025-01-01,7,Horta-Guinardó,43,Horta,319,3,6,2
2025-01-01,7,Horta-Guinardó,43,Horta,210,3,7,1
2025-01-01,7,Horta-Guinardó,43,Horta,318,3,7,2
2025-01-01,7,Horta-Guinardó,43,Horta,270,3,8,1
2025-01-01,7,Horta-Guinardó,43,Horta,320,3,8,2
2025-01-01,7,Horta-Guinardó,43,Horta,264,3,9,1
2025-01-01,7,Horta-Guinardó,43,Horta,346,3,9,2
2025-01-01,7,Horta-Guinardó,43,Horta,288,3,10,1
2025-01-01,7,Horta-Guinardó,43,Horta,324,3,10,2
2025-01-01,7,Horta-Guinardó,43,Horta,281,3,11,1
2025-01-01,7,Horta-Guinardó,43,Horta,279,3,11,2
2025-01-01,7,Horta-Guinardó,43,Horta,284,3,12,1
2025-01-01,7,Horta-Guinardó,43,Horta,243,3,12,2
2025-01-01,7,Horta-Guinardó,43,Horta,265,3,13,1
2025-01-01,7,Horta-Guinardó,43,Horta,162,3,13,2
2025-01-01,7,Horta-Guinardó,43,Horta,208,3,14,1
2025-01-01,7,Horta-Guinardó,43,Horta,139,3,14,2
2025-01-01,7,Horta-Guinardó,43,Horta,190,3,15,1
2025-01-01,7,Horta-Guinardó,43,Horta,111,3,15,2
2025-01-01,7,Horta-Guinardó,43,Horta,155,3,16,1
2025-01-01,7,Horta-Guinardó,43,Horta,81,3,16,2
2025-01-01,7,Horta-Guinardó,43,Horta,81,3,17,1
2025-01-01,7,Horta-Guinardó,43,Horta,49,3,17,2
2025-01-01,7,Horta-Guinardó,43,Horta,35,3,18,1
2025-01-01,7,Horta-Guinardó,43,Horta,19,3,18,2
2025-01-01,7,Horta-Guinardó,43,Horta,7,3,19,1
2025-01-01,7,Horta-Guinardó,43,Horta,..,3,19,2
2025-01-01,7,Horta-Guinardó,43,Horta,..,3,20,1
2025-01-01,7,Horta-Guinardó,43,Horta,..,3,20,2
2025-01-01,7,Horta-Guinardó,43,Horta,98,4,3,1
2025-01-01,7,Horta-Guinardó,43,Horta,72,4,3,2
2025-01-01,7,Horta-Guinardó,43,Horta,499,4,4,1
2025-01-01,7,Horta-Guinardó,43,Horta,461,4,4,2
2025-01-01,7,Horta-Guinardó,43,Horta,308,4,5,1
2025-01-01,7,Horta-Guinardó,43,Horta,323,4,5,2
2025-01-01,7,Horta-Guinardó,43,Horta,272,4,6,1
2025-01-01,7,Horta-Guinardó,43,Horta,336,4,6,2
2025-01-01,7,Horta-Guinardó,43,Horta,250,4,7,1
2025-01-01,7,Horta-Guinardó,43,Horta,268,4,7,2
2025-01-01,7,Horta-Guinardó,43,Horta,294,4,8,1
2025-01-01,7,Horta-Guinardó,43,Horta,311,4,8,2
2025-01-01,7,Horta-Guinardó,43,Horta,342,4,9,1
2025-01-01,7,Horta-Guinardó,43,Horta,397,4,9,2
2025-01-01,7,Horta-Guinardó,43,Horta,388,4,10,1
2025-01-01,7,Horta-Guinardó,43,Horta,392,4,10,2
2025-01-01,7,Horta-Guinardó,43,Horta,443,4,11,1
2025-01-01,7,Horta-Guinardó,43,Horta,350,4,11,2
2025-01-01,7,Horta-Guinardó,43,Horta,350,4,12,1
2025-01-01,7,Horta-Guinardó,43,Horta,323,4,12,2
2025-01-01,7,Horta-Guinardó,43,Horta,214,4,13,1
2025-01-01,7,Horta-Guinardó,43,Horta,252,4,13,2
2025-01-01,7,Horta-Guinardó,43,Horta,137,4,14,1
2025-01-01,7,Horta-Guinardó,43,Horta,158,4,14,2
2025-01-01,7,Horta-Guinardó,43,Horta,104,4,15,1
2025-01-01,7,Horta-Guinardó,43,Horta,113,4,15,2
2025-01-01,7,Horta-Guinardó,43,Horta,80,4,16,1
2025-01-01,7,Horta-Guinardó,43,Horta,84,4,16,2
2025-01-01,7,Horta-Guinardó,43,Horta,45,4,17,1
2025-01-01,7,Horta-Guinardó,43,Horta,38,4,17,2
2025-01-01,7,Horta-Guinardó,43,Horta,14,4,18,1
2025-01-01,7,Horta-Guinardó,43,Horta,20,4,18,2
2025-01-01,7,Horta-Guinardó,43,Horta,..,4,19,1
2025-01-01,7,Horta-Guinardó,43,Horta,..,4,19,2
2025-01-01,7,Horta-Guinardó,43,Horta,..,4,20,1
2025-01-01,7,Horta-Guinardó,43,Horta,..,4,20,2
2025-01-01,7,Horta-Guinardó,43,Horta,..,5,3,1
2025-01-01,7,Horta-Guinardó,43,Horta,..,5,3,2
2025-01-01,7,Horta-Guinardó,43,Horta,148,5,4,1
2025-01-01,7,Horta-Guinardó,43,Horta,105,5,4,2
2025-01-01,7,Horta-Guinardó,43,Horta,502,5,5,1
2025-01-01,7,Horta-Guinardó,43,Horta,329,5,5,2
2025-01-01,7,Horta-Guinardó,43,Horta,554,5,6,1
2025-01-01,7,Horta-Guinardó,43,Horta,414,5,6,2
2025-01-01,7,Horta-Guinardó,43,Horta,572,5,7,1
2025-01-01,7,Horta-Guinardó,43,Horta,361,5,7,2
2025-01-01,7,Horta-Guinardó,43,Horta,501,5,8,1
2025-01-01,7,Horta-Guinardó,43,Horta,330,5,8,2
2025-01-01,7,Horta-Guinardó,43,Horta,551,5,9,1
2025-01-01,7,Horta-Guinardó,43,Horta,330,5,9,2
2025-01-01,7,Horta-Guinardó,43,Horta,461,5,10,1
